25.66 0 17.71
19.21 0 16.74
9.82 0 15.11
22.68 1 16.67
19.31 1 18.55
18.38 0 19.5
18.62 1 9.91
26.22 1 22.69
16.62 0 17.36
24.5 1 25.33
24.55 1 19.19
21.28 0 14.97
28.54 0 16.53
28.6 1 16.4
35.26 1 18.14
26.44 0 21.17
18.6 0 19.11
28.71 1 25.95
23.29 1 20.42
14.57 0 17.48
23.28 1 12.6
24.11 1 24.43
1.97 0 9.23
18.43 0 3.17
20.6 1 20.24
23.25 1 27.35
14.46 0 14.25
19.88 0 15.86
21.18 0 21.77
27.81 0 25.73
14.62 0 18.55
22.73 0 20.09
16.64 0 18.03
11.87 0 12.74
10.08 0 23.83
21.36 0 13.4
14.52 0 17.42
14.47 1 19.24
16.29 0 15.36
15.01 0 16.28
15.79 0 14.27
29.31 1 24.26
23.82 0 16.18
28.03 0 12.89
19.08 1 22
13.5 0 14.72
21.13 0 18.95
25.16 0 17.51
16.92 0 12.71
21.25 0 12.67
21.38 0 17.12
31.3 0 15.12
19.89 0 14.41
23.96 0 11.29
15.94 0 8.9
21.69 0 13.48
19.88 0 14.58
24.64 0 21.26
20.88 0 17.59
21.97 0 17.48
12.8 0 15.01
18.37 0 16.81
13.6 0 12.51
24.96 0 14.39
18.65 0 17.2
32.15 0 23.36
14.18 1 18.57
9.17 1 19.78
24.76 0 17.6
27.21 0 16.11
13.42 0 16.83
16.98 1 16.62
18.41 0 20.98
4.58 0 9.97
18.61 1 25.37
25.36 0 16.96
24.58 1 19.67
11.7 0 20.77
7.71 0 5.15
31.15 1 25.59
9.61 0 17.51
20.18 0 10.93
12.5 0 17.73
19.45 0 13.17
18.81 1 16.32
13.94 0 16.58
23.8 0 17.35
11.8 0 8.58
16.6 0 14.01
8.53 0 17.55
34.43 0 21.11
19.79 0 15.13
13.7 0 23.01
13.6 0 8.11
26.78 1 18.49
26.72 1 25.07
20.8 1 15.98
21.33 1 19.12
21.01 0 24.31
22.8 0 15
27.16 1 19.06
14.58 0 19.12
15.63 0 23.11
25.85 0 15.89
20.29 0 16.21
14.13 0 14.59
30.5 1 25.08
13.72 0 11.89
26.66 0 16.24
11.93 0 10.61
24.09 1 22.21
22.43 1 24.95
11.02 1 11.8
16.26 0 16.34
22.27 0 15.33
19.32 1 19.67
21.34 0 7.25
13.79 0 14.32
8.05 0 9.63
17.43 1 14.7
24.68 0 11.12
16.64 0 19.21
36.4 1 28.82
16.14 1 25.67
9.74 1 10.03
25.47 1 22.03
15.55 1 20.38
25.16 1 12.08
23.77 1 21.23
16.23 0 13.5
33.11 1 20.11
12.64 1 22.26
11.94 0 16.21
6.77 0 9.99
15.04 0 17.06
19.26 0 13.94
26.52 0 18.21
27.98 1 18.27
13.25 0 14.28
20.5 0 15.38
24.42 0 19.07
24.59 0 17.37
17.58 0 6.52
14.43 1 20.52
25.8 0 12.71
22.28 1 18.22
24.55 0 10.74
22.54 1 11.58
15.46 0 18.78
16.14 1 13.38
23.33 0 16.91
25.49 1 24.31
6.74 0 23.65
28.64 0 23.05
13.05 0 16.43
16.77 0 16.67
21.55 0 21.59
7.33 0 19.27
18.04 0 19.19
20.3 0 18.48
18.55 1 25.71
25.06 1 20.92
26.43 0 9.32
12.78 0 9.47
24.04 0 20.1
24.27 1 18.22
10 0 15.04
25.9 1 29.34
18.78 0 21.22
21.92 0 15.84
26.66 0 18.85
22.84 1 25.37
25.77 1 19.9
26.86 1 24.48
17.35 1 18.11
31.6 1 23.5
