178 0 0 0 0 0 0
179 0 . 1 . 1 1
180 1 1 . 1 1 .
181 0 0 0 0 0 .
182 0 0 0 . 0 .
183 1 1 1 1 1 1
184 0 0 0 0 0 0
185 0 0 0 0 . 0
186 0 . 0 0 0 0
187 0 0 0 0 0 .
188 0 0 0 0 0 0
189 0 . 0 0 0 0
190 0 0 1 1 1 1
191 0 0 . 0 1 0
192 0 0 0 0 0 0
193 0 0 0 0 0 0
194 0 0 0 . 0 0
195 0 0 0 . 1 1
196 0 0 0 0 0 1
197 0 0 0 0 0 0
198 0 0 0 0 1 1
199 0 0 . 0 0 .
200 0 0 0 0 0 1
201 0 0 . 0 0 .
202 0 0 0 . 0 0
203 1 1 1 1 1 1
204 0 0 0 1 0 1
205 0 0 0 0 0 0
206 0 0 . 0 0 0
207 1 1 0 0 0 0
208 0 0 0 1 1 1
209 0 0 . 0 0 0
210 0 0 0 0 0 0
211 0 . . 1 0 1
212 0 0 . . 1 1
213 0 0 0 0 0 0
214 0 0 0 0 0 0
215 0 0 1 0 0 0
216 0 0 0 . 0 0
217 0 0 0 0 0 .
218 0 . 0 0 0 0
219 0 0 . 0 0 0
220 0 0 0 0 0 0
221 0 1 1 1 1 1
222 0 0 . 0 . 0
223 1 . . 0 . 1
224 0 0 0 0 0 0
225 0 0 0 0 1 0
226 0 0 0 0 . 1
227 0 0 0 0 0 0
228 0 0 0 0 0 0
229 0 0 0 0 0 0
230 0 0 0 0 0 0
231 0 0 0 0 0 0
232 1 1 . . 0 0
233 0 . 0 0 0 0
234 0 0 0 1 1 1
235 0 1 0 0 . 0
236 1 . 1 1 . 1
237 0 0 0 0 0 0
238 0 0 0 0 0 0
239 0 0 0 0 0 0
240 1 0 1 1 1 1
241 0 0 0 0 0 0
242 0 0 . . 0 0
243 1 1 0 1 1 1
244 0 0 0 0 0 1
245 1 1 1 0 1 1
246 0 0 0 0 0 0
247 1 1 1 1 1 1
248 0 0 . 0 0 .
249 0 0 0 0 0 0
250 0 0 0 0 0 0
251 0 0 . 0 0 .
252 0 0 1 1 1 1
253 0 0 0 0 . 0
254 0 0 1 1 1 1
255 0 0 1 . . 1
256 0 0 0 0 . 0
257 1 1 1 1 1 1
258 1 . 1 1 1 0
259 0 1 0 . 0 0
260 0 0 0 0 0 0
261 0 0 0 . . 1
262 0 0 0 . 0 0
263 0 0 0 0 . 0
264 0 0 0 0 0 0
265 0 0 0 0 0 0
266 0 0 0 0 0 0
267 0 0 0 0 0 0
268 0 0 0 0 0 0
269 0 0 0 . 0 0
270 0 0 0 0 0 0
271 0 0 0 0 0 0
272 0 0 0 0 . .
273 0 0 0 0 0 0
274 0 . 0 0 0 0
275 0 0 0 0 0 0
276 0 0 0 1 1 0
277 0 . . . 0 0
278 0 0 0 1 1 0
279 0 0 0 1 0 0
280 0 0 0 0 0 0
281 0 0 0 0 0 0
282 0 0 0 0 0 .
283 0 0 0 0 0 0
284 0 0 0 0 0 0
285 0 0 0 0 0 1
286 0 0 0 0 0 0
287 0 0 0 . 0 0
288 0 0 1 1 1 .
289 0 0 . 0 0 0
290 0 0 0 . 0 0
291 0 . 0 . 0 0
292 0 0 0 0 0 0
293 0 0 0 0 0 0
294 0 0 0 0 0 0
295 1 1 0 1 1 1
296 0 0 0 0 . 0
297 0 0 0 1 1 1
298 0 . 0 0 0 0
299 0 0 0 . 0 0
300 0 0 0 0 0 .
301 0 0 1 0 1 1
302 0 0 0 0 0 1
303 0 0 0 0 0 0
304 0 . 0 0 0 0
305 0 0 . 1 1 1
306 0 0 1 0 1 1
307 0 . 0 0 0 0
308 0 0 0 0 0 .
309 0 0 0 0 0 0
310 0 0 0 0 . 0
311 1 0 0 1 0 .
312 0 0 0 0 0 .
313 0 0 0 0 1 0
314 0 0 0 0 0 0
315 0 0 0 0 0 .
316 0 0 0 0 . 0
317 0 0 0 . 0 0
318 0 0 0 1 1 1
319 0 0 0 1 1 1
320 0 0 0 0 0 0
321 0 0 0 0 0 1
322 0 0 0 0 0 0
323 0 1 0 1 1 0
324 0 . 0 0 0 0
325 0 0 . . 0 0
326 0 0 0 0 0 0
327 0 0 . 0 0 0
328 0 0 . 0 0 0
329 0 . . 0 0 0
330 0 0 0 . 0 0
331 0 0 0 1 0 0
332 0 0 0 0 . 0
333 0 1 0 0 1 0
334 0 0 0 0 0 0
335 0 0 0 0 0 0
336 0 0 . 0 0 0
337 0 0 0 0 0 0
338 0 . 0 0 0 0
339 0 0 0 0 0 0
340 0 0 0 0 0 1
341 0 0 0 0 0 .
342 0 0 0 0 0 0
343 0 . 0 0 1 0
344 0 0 0 . 0 0
345 0 0 0 0 0 0
346 0 1 0 1 1 1
347 0 1 0 1 1 0
348 0 0 0 0 0 0
349 0 0 1 0 0 1
350 0 0 0 0 0 0
351 0 . 0 0 1 1
352 0 0 0 0 0 0
353 0 0 0 1 1 1
354 1 0 1 1 1 1
355 0 0 0 0 0 0
356 0 0 0 0 . 0
357 0 1 1 0 1 0
358 0 0 0 0 0 0
359 0 0 0 0 0 0
360 0 0 0 0 0 0
361 0 0 1 1 1 .
362 1 1 1 1 1 1
363 0 0 1 1 0 1
364 0 0 0 0 0 0
365 0 . 0 0 0 0
366 0 0 . 0 0 0
367 1 1 . 0 0 .
368 0 0 0 0 0 0
369 0 0 0 . 0 0
370 0 . 0 0 0 0
371 1 0 1 . . 1
372 0 0 0 0 0 0
373 0 0 0 0 0 0
374 0 0 0 0 0 0
375 0 1 0 1 0 1
376 0 0 0 0 0 0
377 0 0 0 0 0 0
378 0 0 0 0 0 0
379 0 0 0 0 0 0
380 0 0 0 0 0 0
381 0 0 . 0 0 0
382 0 0 0 0 0 0
383 0 0 0 0 . 0
384 0 0 0 0 0 0
385 0 1 1 0 1 1
386 0 0 0 0 0 0
387 0 . 0 0 0 0
388 0 0 0 0 0 0
389 0 0 0 0 0 0
390 0 0 0 0 0 0
391 0 . . 0 0 0
392 0 . 0 0 0 1
393 0 . 0 0 0 .
394 0 0 0 0 0 0
395 0 0 0 0 0 0
396 1 0 0 0 1 1
397 0 0 0 0 1 0
398 0 0 0 0 0 0
399 0 0 0 . 0 1
400 0 0 0 0 0 0
401 0 0 0 0 . 0
402 0 0 0 0 0 0
403 0 . 0 . 0 0
404 0 1 1 1 . .
405 0 0 0 0 0 0
406 0 0 0 0 1 0
407 1 1 1 1 . .
408 0 0 0 0 . 0
409 0 . 0 0 0 0
410 0 0 0 1 0 1
411 0 0 0 . 1 1
412 0 0 0 0 1 .
413 0 . 0 0 . 1
414 0 0 0 . 0 0
415 1 1 1 1 1 1
416 0 0 0 0 0 0
417 0 1 1 1 1 1
418 0 0 0 0 1 0
419 1 1 . 1 1 1
420 0 0 0 0 0 0
421 0 0 0 0 0 0
422 0 0 0 0 0 0
423 0 0 0 0 0 0
424 0 0 0 0 0 0
425 0 0 0 0 0 0
426 0 0 1 1 0 1
427 0 0 0 0 0 0
428 0 . 0 0 0 0
429 1 1 0 1 1 1
430 0 1 0 0 1 1
431 0 0 0 0 . 0
432 0 0 0 1 0 0
433 0 0 0 . 0 0
434 0 0 0 0 0 0
435 0 0 0 . . .
436 1 1 . 1 1 1
437 0 0 0 0 1 1
438 0 0 0 . 1 0
439 0 0 0 0 0 0
440 0 0 0 0 0 0
441 1 1 1 . . 1
442 0 1 1 0 . 1
443 0 0 0 1 1 0
444 0 0 0 0 1 1
445 0 0 0 0 1 0
446 0 0 . 0 0 0
447 0 0 . 0 1 1
448 0 0 0 0 0 0
449 0 0 0 . 0 0
450 0 . 0 0 0 0
451 0 0 0 0 0 0
452 0 0 0 0 0 1
453 0 0 0 0 0 0
454 0 0 0 0 . 0
455 0 0 0 0 0 0
456 0 0 . 0 0 0
457 0 0 1 0 0 0
458 0 1 0 . 1 1
459 0 0 0 0 0 .
460 0 0 0 0 1 1
461 0 0 0 0 0 0
462 0 0 0 0 1 0
463 0 0 1 0 1 1
464 0 0 . 0 0 0
465 0 0 0 0 0 0
466 0 0 0 0 0 0
467 0 0 0 0 0 .
468 0 0 0 1 0 1
469 0 0 0 0 0 0
470 0 0 0 0 1 0
471 0 0 . 1 1 1
472 0 0 0 0 0 .
473 0 0 1 1 1 1
474 0 0 0 0 0 0
475 0 0 1 . 1 1
476 0 0 0 0 0 .
477 0 0 0 0 0 0
478 0 0 0 0 0 0
479 0 0 0 . 0 0
480 0 0 0 0 0 0
481 0 0 0 0 0 .
482 0 0 0 0 . 1
483 0 0 0 0 0 0
484 0 . . 0 0 0
485 0 0 0 0 0 0
486 0 0 0 0 0 0
487 0 0 0 0 . 0
488 0 0 . 0 0 0
489 0 0 0 0 0 0
490 0 0 0 0 0 0
491 0 0 0 0 0 0
492 0 0 0 0 . 0
493 0 0 0 0 0 0
494 0 0 0 0 0 0
495 1 0 . 1 0 .
496 0 0 0 1 0 1
497 1 1 1 1 1 1
498 0 0 0 0 0 .
499 0 0 . 0 0 0
500 0 0 0 . 0 0
501 0 0 0 0 . 1
502 0 0 0 0 0 0
503 0 0 0 0 0 0
504 0 0 0 0 1 1
505 0 0 0 0 0 0
506 0 . 0 0 0 0
507 0 0 0 . 0 0
508 0 0 0 1 0 0
509 0 . 0 1 0 1
510 0 . 1 1 1 1
511 0 0 0 0 0 0
512 0 0 0 0 . 0
513 0 0 0 0 0 1
514 0 0 1 1 1 1
515 0 . 0 1 0 0
516 0 0 . 0 0 0
517 0 0 0 0 0 0
518 0 0 0 0 0 0
519 0 0 0 0 0 1
520 0 0 0 0 0 0
521 1 1 1 1 1 .
522 0 0 . 0 0 0
523 0 0 0 . 0 0
524 0 0 0 1 1 1
525 0 0 0 0 . 0
526 0 0 1 0 0 1
527 0 0 0 0 0 0
528 0 1 1 0 0 0
529 0 0 0 0 0 0
530 0 0 . . 0 0
531 0 0 0 0 0 0
532 0 0 0 0 1 1
533 0 1 0 . 1 1
534 0 0 0 1 1 1
535 1 0 0 . 0 0
536 0 0 0 0 . .
537 0 0 0 1 1 1
538 0 0 0 1 . 0
539 0 0 . . 1 0
540 0 0 0 0 0 0
541 0 0 0 0 0 0
542 0 0 0 1 1 1
543 0 0 . . 1 0
544 0 0 0 0 0 .
545 0 0 0 0 0 0
546 0 0 0 . 0 1
547 0 0 0 0 0 0
548 0 0 0 0 0 0
549 0 1 0 0 0 1
550 0 0 0 1 0 1
551 0 0 0 0 0 0
552 0 0 0 0 . 0
553 0 0 0 1 1 0
554 0 0 0 0 0 .
555 0 0 0 0 0 0
556 0 0 0 0 0 0
557 0 . 0 0 0 0
558 0 0 0 0 0 1
559 1 0 . 0 0 0
560 0 1 0 1 1 1
561 0 1 1 1 1 1
562 0 0 0 1 0 .
563 0 0 0 0 . 0
564 0 0 0 0 0 .
565 0 0 0 0 0 1
566 0 0 0 0 0 0
567 0 0 0 0 0 0
568 1 . 0 0 0 0
569 1 0 0 0 0 0
570 0 0 0 0 0 0
571 0 0 0 . 0 .
572 0 0 0 0 0 0
573 0 . 0 0 0 0
574 0 0 0 0 0 0
575 0 1 0 0 0 0
576 0 0 0 0 0 0
577 0 0 0 0 0 0
578 0 0 0 0 0 1
579 0 0 0 0 0 0
580 0 1 0 1 1 1
581 0 0 0 0 . 0
582 0 0 0 1 1 1
583 0 0 . 0 0 0
584 0 0 0 1 0 1
585 0 0 0 0 0 0
586 0 0 0 0 0 0
587 0 0 . 0 0 1
588 0 0 0 0 0 0
589 0 0 0 0 0 0
590 0 0 0 0 0 0
591 0 0 . . 0 0
592 0 0 . 0 0 0
593 0 0 . 0 0 0
594 0 0 0 0 0 0
595 0 0 0 0 0 0
596 0 0 0 0 0 0
597 0 0 0 0 . .
598 0 0 0 0 0 0
599 1 1 0 1 1 1
600 0 1 0 0 0 0
601 0 . 0 0 . 0
602 0 0 0 0 0 0
603 0 0 0 0 0 0
604 0 0 0 0 . 0
605 0 0 0 0 0 0
606 0 0 0 0 0 0
607 1 1 0 0 0 1
608 0 0 0 0 . 0
609 0 1 0 0 . 0
610 0 0 1 1 1 1
611 0 . . 0 0 0
612 0 0 0 1 . 1
613 0 0 0 0 0 0
614 1 0 1 1 . 1
615 0 0 0 0 0 .
616 0 0 0 0 0 0
617 0 0 0 0 0 .
618 0 1 1 1 1 1
619 0 0 0 0 1 1
620 0 0 0 0 0 0
621 0 0 . 0 0 0
622 0 0 0 0 . 0
623 0 0 0 0 0 0
624 0 0 0 0 . 0
625 0 0 0 0 0 1
626 0 . 0 0 0 0
627 0 0 0 . 0 0
628 0 0 0 0 . 0
629 0 0 . 0 1 .
630 0 . 0 0 1 1
631 0 0 0 . 0 0
632 0 0 0 . 0 0
633 0 1 0 0 1 1
634 0 0 0 0 1 0
635 0 . 0 . 1 1
636 0 0 . 0 0 0
637 0 0 0 0 0 0
638 0 0 0 0 0 0
639 0 0 . 0 0 1
640 0 . . 0 1 1
641 0 . 0 0 0 0
642 0 0 . 0 0 0
643 0 0 0 0 1 0
644 0 0 1 1 1 .
645 0 0 0 0 0 0
646 0 0 0 0 0 0
647 0 1 . 1 1 1
648 0 0 0 0 . 0
649 0 . 0 0 0 0
650 0 1 0 1 1 0
651 0 0 0 0 0 0
652 0 0 0 0 0 0
653 0 0 0 0 1 1
654 0 0 0 0 0 0
655 0 0 0 0 0 0
656 0 0 0 0 0 0
657 0 0 0 1 1 1
658 1 1 . 1 1 1
659 1 . 0 . 0 0
660 0 0 0 0 0 0
661 0 1 1 1 1 1
662 0 0 0 0 0 0
663 0 0 0 0 0 0
664 0 0 0 0 0 0
665 1 1 1 1 1 1
666 0 . 0 0 0 0
667 0 0 0 0 0 0
668 0 0 0 0 0 0
669 0 0 . 0 0 0
670 0 0 0 0 0 0
671 0 0 0 0 0 1
672 0 0 0 0 0 0
673 0 0 0 0 0 0
674 0 0 0 0 0 0
675 0 0 0 0 0 0
676 0 0 0 0 0 0
677 0 0 0 0 0 0
678 0 . . 0 0 0
679 0 . 0 0 0 0
680 1 0 0 1 1 1
681 1 0 0 1 1 0
682 0 0 1 0 1 0
683 0 0 1 . 0 1
684 0 0 . 0 0 0
685 0 . 0 0 0 0
686 0 0 0 0 0 0
687 0 0 0 . 1 1
688 0 0 0 0 0 0
689 1 0 1 0 0 0
690 0 0 0 0 0 0
691 0 0 0 0 0 0
692 0 1 1 1 . .
693 0 0 0 0 . 0
694 1 1 0 1 1 1
695 0 . 0 0 0 0
696 0 1 0 0 0 0
697 0 . 0 0 0 0
698 0 0 0 0 . 0
699 0 0 1 0 0 1
700 0 0 0 0 . 0
701 0 0 0 0 0 0
702 0 0 1 1 0 .
703 0 0 0 0 0 0
704 0 1 0 1 0 1
705 0 0 . 1 0 1
706 0 0 0 0 0 0
707 1 0 0 1 1 1
708 0 0 0 0 . 0
709 0 0 0 0 0 0
710 0 0 0 0 0 0
711 0 0 0 0 0 .
712 0 0 0 . 0 0
713 0 0 1 1 1 1
714 1 1 1 1 1 1
715 0 1 0 0 1 1
716 0 0 0 0 0 1
717 0 0 0 0 0 0
718 0 0 0 . 0 .
719 0 0 0 0 0 0
720 0 0 0 0 1 1
721 0 1 1 1 1 1
722 0 0 0 0 0 0
723 0 1 1 1 1 .
724 0 0 . . 0 0
725 0 0 0 0 0 0
726 0 0 1 0 0 0
727 1 0 1 0 0 0
728 0 0 0 0 0 0
729 0 0 0 0 0 0
730 0 0 0 0 0 0
731 0 0 0 0 0 0
732 0 . 0 0 0 0
733 0 0 0 0 0 1
734 0 0 . 0 0 0
735 0 0 . 0 0 0
736 0 1 1 1 1 1
737 0 0 0 0 0 0
738 0 0 0 . 1 0
739 0 0 0 0 0 0
740 0 0 0 0 . 0
741 0 0 0 0 0 0
742 0 . 0 1 . 0
743 0 0 0 0 0 0
744 0 0 0 0 0 0
745 0 . 1 0 0 1
746 0 . 0 0 0 0
747 1 0 0 1 0 1
748 0 0 0 0 0 1
749 0 0 0 0 0 0
750 0 0 0 0 0 0
751 0 . 0 0 0 0
752 0 0 0 0 . 1
753 0 0 0 0 . 0
754 0 0 . 0 0 0
755 0 . 1 1 1 .
756 0 0 0 0 0 .
757 0 0 0 0 . 0
758 0 0 0 0 0 0
759 0 . 0 1 0 1
760 0 0 0 1 0 1
761 0 0 0 0 0 0
762 0 0 0 0 . 0
763 0 0 0 0 0 0
764 0 . 0 0 0 0
765 1 1 1 1 1 1
766 0 0 0 0 0 0
767 0 0 0 0 0 0
768 0 0 . 0 0 0
769 0 0 0 . 0 0
770 0 0 0 0 0 0
771 0 . . 0 1 .
772 0 0 0 0 0 0
773 0 0 0 0 0 0
774 0 0 0 1 0 0
775 0 0 0 0 0 0
776 0 . 1 0 1 0
777 0 . 1 0 1 1
778 0 0 0 0 0 0
779 0 0 0 0 0 1
780 0 0 . 1 1 1
781 0 0 0 . 0 0
782 0 1 0 1 1 1
783 0 0 0 0 0 0
784 0 0 0 0 0 0
785 0 0 0 0 1 0
786 0 1 1 1 1 1
787 0 0 1 . 1 1
788 0 . 0 0 0 0
789 0 0 0 0 1 1
790 0 . 0 1 1 1
791 0 0 0 0 0 0
792 0 0 0 1 0 1
793 0 0 0 0 0 0
794 0 0 0 1 0 0
795 0 1 1 1 1 1
796 0 0 0 0 0 0
797 1 1 1 1 1 1
798 0 0 1 0 0 0
799 0 0 0 0 1 0
800 0 0 1 . 1 1
801 0 0 0 0 . 0
802 0 0 0 0 . 0
803 0 0 0 0 0 0
804 0 . 0 0 0 0
805 0 0 . 0 0 0
806 0 0 0 0 0 0
807 0 0 0 0 0 .
808 0 . 0 1 0 .
809 0 0 0 0 0 0
810 0 . 0 . 0 0
811 0 0 0 0 1 0
812 0 0 . 0 0 1
813 0 . 0 0 . 0
814 0 0 0 0 0 0
815 0 0 0 0 0 0
816 0 0 0 0 0 0
817 0 0 0 0 0 1
818 0 0 0 1 1 1
819 0 0 0 0 0 0
820 0 0 1 . 0 1
821 0 0 0 0 0 0
822 0 0 . 1 . 0
823 0 0 0 0 0 .
824 1 0 1 1 1 1
825 0 0 0 0 0 0
826 0 . 0 1 1 1
827 1 . 1 . 1 1
828 0 0 0 0 1 0
829 0 0 1 1 1 1
830 0 0 0 0 1 .
831 0 0 0 0 0 1
832 0 0 0 . 0 .
833 0 0 0 0 0 0
834 0 0 0 0 0 0
835 0 . 0 0 0 0
836 0 0 0 0 0 0
837 0 0 0 1 0 0
838 0 0 0 0 1 0
839 0 0 0 0 0 0
840 0 0 1 0 1 1
841 0 0 0 0 1 1
842 0 0 0 0 0 0
843 0 0 0 0 0 0
844 0 0 0 0 0 1
845 0 0 0 0 0 0
846 0 . 1 1 1 1
847 0 0 0 0 0 .
848 0 0 0 0 . .
849 0 0 0 1 1 1
850 0 0 0 0 0 0
851 0 0 0 0 0 0
852 0 0 0 0 0 0
853 0 0 0 0 0 0
854 0 0 0 . 0 0
855 1 1 0 1 1 1
856 1 1 1 1 1 .
857 0 0 0 0 . 0
858 0 0 0 0 0 0
859 0 0 0 0 0 .
860 1 0 . 0 1 1
861 0 0 0 . 0 0
862 0 0 0 1 1 1
863 0 0 0 0 0 .
864 1 0 0 . 0 .
865 0 0 0 0 0 0
866 0 0 0 0 0 0
867 0 0 0 0 0 0
868 0 0 0 0 . 0
869 0 0 0 0 0 0
870 0 0 0 0 0 .
871 1 . 1 1 1 1
872 0 0 0 0 1 1
873 1 . 0 0 0 0
874 0 . 0 0 0 0
875 0 0 0 0 0 0
876 0 0 . 1 1 1
877 0 0 0 0 0 0
878 0 0 0 0 0 0
879 0 0 0 0 0 0
880 0 . 0 0 0 0
881 0 0 0 1 1 1
882 0 0 0 0 . 0
883 0 0 0 0 0 0
884 0 0 0 0 . 0
885 0 0 1 0 1 1
886 0 0 0 0 . 0
887 0 0 0 0 0 0
888 1 0 1 1 0 .
889 0 0 . 0 0 0
890 0 0 0 0 1 0
891 0 0 1 0 . 1
892 0 1 . 0 0 0
893 0 1 0 1 0 1
894 0 0 0 0 0 0
895 1 0 0 0 0 0
896 0 0 0 0 0 0
897 1 0 0 1 1 1
898 0 . 0 0 0 .
899 0 0 0 . 0 0
900 0 0 0 0 . 0
901 1 1 1 0 1 1
902 1 . 1 1 1 1
903 0 0 0 0 0 0
904 0 0 0 0 0 0
905 0 0 0 0 . .
906 0 . 0 0 1 1
907 0 0 0 0 0 0
908 1 0 0 1 1 1
909 0 . 1 0 . 0
910 0 . 0 0 1 1
911 0 0 1 1 1 1
912 0 0 0 0 0 0
913 0 0 0 . 0 .
914 0 . 0 0 0 1
915 0 0 0 0 0 0
916 0 0 0 0 0 0
917 0 0 0 0 0 0
918 0 . 0 0 0 0
919 0 . 0 0 0 0
920 0 . 0 0 1 0
921 0 0 0 0 1 0
922 0 0 0 1 1 0
923 0 0 . 0 . 0
924 0 0 0 1 0 .
925 0 . 0 0 0 0
926 0 0 1 0 0 0
927 0 0 0 0 . 0
928 0 1 1 1 1 1
929 0 0 0 . 0 0
930 0 0 0 0 0 0
931 1 0 0 . 0 1
932 0 0 0 0 0 0
933 0 0 . 0 0 0
934 1 1 . 1 1 1
935 0 0 0 0 0 0
936 0 . 0 0 0 0
937 0 0 0 0 0 0
938 0 0 0 1 0 1
939 0 0 0 0 0 0
940 0 0 1 0 0 1
941 0 0 0 0 0 0
942 0 0 0 0 0 0
943 0 0 0 0 0 0
944 0 . 0 1 1 .
945 0 0 0 0 0 0
946 0 . 0 0 . 0
947 0 0 0 0 0 .
948 0 . 0 0 0 0
949 0 . 0 0 0 0
950 0 0 0 0 0 1
951 0 0 0 0 0 0
952 0 . 0 0 0 0
953 0 0 0 0 0 0
954 0 . 0 0 0 0
955 1 0 1 1 1 1
956 0 0 0 0 . 0
957 0 0 0 . . 0
958 0 0 0 0 0 1
959 0 0 0 0 0 1
960 1 0 0 0 1 .
961 0 0 0 . 0 .
962 0 0 0 0 0 0
963 0 0 . 0 0 0
964 0 . 0 0 0 0
965 0 0 0 0 1 0
966 0 0 0 0 0 0
967 0 0 0 1 0 1
968 0 0 0 0 0 0
969 0 0 0 0 0 .
970 0 0 1 0 . 1
971 0 0 0 0 0 0
972 0 0 . 0 . 0
973 0 0 0 0 0 0
974 0 . 0 0 0 0
975 0 0 0 0 0 0
976 0 0 0 0 0 0
977 0 0 0 1 1 0
978 0 0 0 0 0 1
979 0 0 0 0 1 0
980 0 0 0 0 0 .
981 0 0 0 0 0 0
982 0 0 0 1 1 0
983 0 0 0 . 0 .
